spkr,age,lightlevel,contrast,.
1.226463606,0,mesopic,2,
1.309713697,0,mesopic,2,
1.215962245,0,mesopic,2,
1.427627391,0,mesopic,2,
1.390714769,0,mesopic,2,
1.34439298,0,mesopic,2,
1.322285358,0,mesopic,2,
1.500842487,0,mesopic,2,
1.271219137,0,mesopic,2,
1.233086194,0,mesopic,2,
1.31307915,0,mesopic,2,
1.070381238,0,mesopic,2,
1.023881781,0,mesopic,2,
1.224831593,0,mesopic,2,
1.126350946,0,mesopic,2,
1.247622604,0,mesopic,2,
1.294207756,0,mesopic,2,
1.170210184,0,mesopic,2,
1.260672566,0,mesopic,2,
1.327561912,0,mesopic,2,
1.2849059,0,mesopic,2,
1.342167633,0,mesopic,2,
1.308464265,0,mesopic,2,
1.226815682,0,mesopic,2,
1.390943662,0,mesopic,2,
1.320593563,0,mesopic,2,
1.399746084,0,mesopic,2,
1.274862265,0,mesopic,2,
1.045130744,0,mesopic,2,
1.224284167,0,mesopic,2,
1.161898996,0,mesopic,2,
1.227679791,0,mesopic,2,
1.326124338,0,mesopic,2,
1.335148791,0,mesopic,2,
1.335763326,0,mesopic,2,
1.358778328,0,mesopic,2,
1.23641005,0,mesopic,2,
1.310515782,0,mesopic,2,
1.071918335,0,mesopic,2,
1.203696817,0,mesopic,2,
1.201336704,0,mesopic,2,
1.293620935,0,mesopic,2,
1.06710104,0,mesopic,2,
1.25378446,0,mesopic,2,
1.209889524,0,mesopic,2,
1.162661636,0,mesopic,2,
1.494158678,0,mesopic,2,
1.368586312,0,mesopic,2,
1.221700594,0,mesopic,2,
1.435073569,0,mesopic,2,
1.296432789,0,mesopic,2,
1.164833855,0,mesopic,2,
1.139889723,0,mesopic,2,
1.403406233,0,mesopic,2,
1.238705081,0,mesopic,2,
1.171196256,0,mesopic,2,
1.377378243,0,mesopic,2,
1.344417739,0,mesopic,2,
1.147239976,0,mesopic,2,
1.396224778,0,mesopic,2,
1.386369061,0,mesopic,2,
1.273688436,0,mesopic,2,
1.248895812,0,mesopic,2,
1.08949631,0,mesopic,2,
1.273291035,0,mesopic,2,
1.144376164,0,mesopic,2,
1.11787423,0,mesopic,2,
1.411792162,0,mesopic,2,
1.20333584,0,mesopic,2,
1.212364249,0,mesopic,2,
1.216277259,0,mesopic,2,
1.277295974,0,mesopic,2,
1.297743763,0,mesopic,2,
1.232654577,0,mesopic,2,
1.205014109,0,mesopic,2,
0.921483578,0,mesopic,2,
1.160841926,0,mesopic,2,
1.366713636,0,mesopic,2,
1.211975733,0,mesopic,2,
1.306496286,0,mesopic,2,
1.131263623,0,mesopic,2,
1.179567636,0,mesopic,2,
1.117628663,0,mesopic,2,
1.386710197,0,mesopic,2,
1.025859071,0,mesopic,2,
1.157906191,0,mesopic,2,
1.287045974,0,mesopic,2,
1.176512582,0,mesopic,2,
1.16587393,0,mesopic,2,
1.170703185,0,mesopic,2,
0.973602463,0,mesopic,2,
1.28898171,0,mesopic,2,
1.321414014,0,mesopic,2,
1.414110146,0,mesopic,2,
1.237033704,0,mesopic,2,
1.272007254,0,mesopic,2,
1.090784984,0,mesopic,2,
1.122601083,0,mesopic,2,
1.276539795,0,mesopic,2,
1.247261592,0,mesopic,2,
1.130413186,0,mesopic,2,
1.284171591,0,mesopic,2,
1.154303377,0,mesopic,2,
1.338568519,0,mesopic,2,
0.947133523,0,mesopic,2,
1.127872527,0,mesopic,2,
1.188639269,0,mesopic,2,
1.437975897,0,mesopic,2,
1.186299547,0,mesopic,2,
1.380691474,0,mesopic,2,
1.310649344,0,mesopic,2,
1.234938352,0,mesopic,2,
1.346931342,0,mesopic,2,
1.114133887,0,mesopic,2,
1.45883041,0,mesopic,2,
1.1235497,0,mesopic,2,
1.291776262,0,mesopic,2,
1.140847897,0,mesopic,2,
1.494610415,0,mesopic,2,
1.234607801,0,mesopic,2,
1.207443528,0,mesopic,2,
1.166769336,0,mesopic,2,
1.309875438,0,mesopic,2,
1.263541066,0,mesopic,2,
1.249196398,0,mesopic,2,
1.257117337,0,mesopic,2,
1.308310401,0,mesopic,2,
1.436947481,0,mesopic,2,
1.391703617,0,mesopic,2,
1.262596983,0,mesopic,2,
1.440488448,0,mesopic,2,
1.260106026,0,mesopic,2,
1.120310979,0,mesopic,2,
1.326813665,0,mesopic,2,
1.317393695,0,mesopic,2,
1.222338976,0,mesopic,2,
1.120788277,0,mesopic,2,
1.384961352,0,mesopic,2,
1.489362133,0,mesopic,2,
1.182801043,0,mesopic,2,
1.385891492,0,mesopic,2,
1.22911201,0,mesopic,2,
1.176345346,0,mesopic,2,
1.223651371,0,mesopic,2,
1.381124988,0,mesopic,2,
1.205941141,0,mesopic,2,
1.080051948,0,mesopic,2,
0.951292221,0,mesopic,2,
1.346781906,0,mesopic,2,
1.213831472,0,mesopic,2,
1.112576062,0,mesopic,2,
1.18815909,0,mesopic,2,
1.238843551,0,mesopic,2,
1.313644914,0,mesopic,2,
1.273014584,0,mesopic,2,
1.175028157,0,mesopic,2,
1.192924423,0,mesopic,2,
1.076596574,0,mesopic,2,
1.40977482,0,mesopic,2,
1.230201429,0,mesopic,2,
1.109072038,0,mesopic,2,
1.352065886,0,mesopic,2,
1.218074898,0,mesopic,2,
1.221397983,0,mesopic,2,
1.01254682,0,mesopic,2,
1.449907177,0,mesopic,2,
1.284971194,0,mesopic,2,
1.269299472,0,mesopic,2,
1.098598697,0,mesopic,2,
1.471697965,0,mesopic,2,
1.215270406,0,mesopic,2,
1.280265875,0,mesopic,2,
1.142392791,0,mesopic,2,
1.224347123,0,mesopic,2,
1.280355659,0,mesopic,2,
1.415033449,0,mesopic,2,
1.255646949,0,mesopic,2,
1.175511702,0,mesopic,2,
1.226057691,0,mesopic,2,
1.133716569,0,mesopic,2,
1.402692786,0,mesopic,2,
1.210817583,0,mesopic,2,
1.036732861,0,mesopic,2,
1.390182289,0,mesopic,2,
1.099697659,0,mesopic,2,
1.18964119,0,mesopic,2,
1.287505503,0,mesopic,2,
1.261970367,0,mesopic,2,
1.32270787,0,mesopic,2,
1.378730624,0,mesopic,2,
0.980175064,0,mesopic,2,
1.264816699,0,mesopic,2,
1.196899263,0,mesopic,2,
1.085404487,0,mesopic,2,
1.20497157,0,mesopic,2,
1.25645988,0,mesopic,2,
1.410671396,0,mesopic,2,
1.22435963,0,mesopic,2,
1.193047042,0,mesopic,2,
1.060477262,0,mesopic,2,
1.070469896,0,mesopic,2,
1.13437773,0,mesopic,2,
1.454284883,0,mesopic,2,
1.301689945,0,mesopic,2,
1.290970713,0,mesopic,2,
1.315157162,0,mesopic,2,
1.166382193,0,mesopic,2,
1.242995456,0,mesopic,2,
1.043768168,0,mesopic,2,
1.500896299,0,mesopic,2,
1.193875116,0,mesopic,2,
1.511323881,0,mesopic,2,
1.116372907,0,mesopic,2,
1.320196519,0,mesopic,2,
1.329841809,0,mesopic,2,
1.068489197,0,mesopic,2,
1.184151363,0,mesopic,2,
1.516594359,0,mesopic,2,
1.33411729,0,mesopic,2,
1.310866901,0,mesopic,2,
1.024463498,0,mesopic,2,
1.251164297,0,mesopic,2,
1.344952566,0,mesopic,2,
1.023446172,0,mesopic,2,
1.305839521,0,mesopic,2,
1.382581611,0,mesopic,2,
1.106130227,0,mesopic,2,
1.16391289,0,mesopic,2,
1.006340515,0,mesopic,2,
1.288665024,0,mesopic,2,
1.164043903,0,mesopic,2,
1.031803793,0,mesopic,2,
1.604570641,0,mesopic,2,
1.167691256,0,mesopic,2,
0.955158366,0,mesopic,2,
1.476481855,0,mesopic,2,
1.228737994,0,mesopic,2,
1.25047177,0,mesopic,2,
1.373089618,0,mesopic,2,
1.366143956,0,mesopic,2,
1.246798327,0,mesopic,2,
1.24776996,0,mesopic,2,
1.195678541,0,mesopic,2,
1.330522866,0,mesopic,2,
1.388299835,0,mesopic,2,
1.406733796,0,mesopic,2,
1.282193861,0,mesopic,2,
1.316472127,0,mesopic,2,
1.321461935,0,mesopic,2,
1.388366003,0,mesopic,2,
1.292476192,0,mesopic,2,
1.309632038,0,mesopic,2,
1.129638932,0,mesopic,2,
1.237012232,0,mesopic,2,
1.266493901,0,mesopic,2,
1.31397368,0,mesopic,2,
1.312253005,0,mesopic,2,
1.475276176,0,mesopic,2,
1.24740857,0,mesopic,2,
1.352856888,0,mesopic,2,
1.27463709,0,mesopic,2,
1.277394496,0,mesopic,2,
0.956191668,0,mesopic,2,
1.429996544,0,mesopic,2,
1.111996444,0,mesopic,2,
1.33755138,0,mesopic,2,
1.522847395,0,mesopic,2,
1.247111041,0,mesopic,2,
1.289157304,0,mesopic,2,
1.304156413,0,mesopic,2,
1.231354235,0,mesopic,2,
1.293156915,0,mesopic,2,
1.262136523,0,mesopic,2,
1.062558279,0,mesopic,2,
1.176730971,0,mesopic,2,
1.306557384,0,mesopic,2,
1.264073386,0,mesopic,2,
1.20737772,0,mesopic,2,
1.409445351,0,mesopic,2,
1.133551145,0,mesopic,2,
1.334076905,0,mesopic,2,
1.32340251,0,mesopic,2,
1.16627543,0,mesopic,2,
1.06584839,0,mesopic,2,
1.175069008,0,mesopic,2,
1.246256605,0,mesopic,2,
1.16176361,0,mesopic,2,
1.294701916,0,mesopic,2,
1.537523235,0,mesopic,2,
1.24479724,0,mesopic,2,
1.294079266,0,mesopic,2,
1.231740833,0,mesopic,2,
1.399403488,0,mesopic,2,
1.244265651,0,mesopic,2,
1.245130001,0,mesopic,2,
1.487180782,0,mesopic,2,
1.232343654,0,mesopic,2,
1.007306443,0,mesopic,2,
1.283379986,0,mesopic,2,
1.212714167,0,mesopic,2,
1.297170367,0,mesopic,2,
1.104377043,0,mesopic,2,
1.155575547,0,mesopic,2,
1.473346818,0,mesopic,2,
1.356494412,0,mesopic,2,
1.059728383,0,mesopic,2,
1.414308563,0,mesopic,2,
1.295946726,0,mesopic,2,
1.120814165,0,mesopic,2,
1.163641253,0,mesopic,2,
1.166120096,0,mesopic,2,
1.314807842,0,mesopic,2,
1.345796324,0,mesopic,2,
1.125905547,0,mesopic,2,
1.211059492,0,mesopic,2,
1.232385389,0,mesopic,2,
1.346329229,0,mesopic,2,
1.185665127,0,mesopic,2,
1.381266816,0,mesopic,2,
1.329358536,0,mesopic,2,
1.348137371,0,mesopic,2,
1.240909062,0,mesopic,2,
1.241261584,0,mesopic,2,
1.307258002,0,mesopic,2,
1.430194717,0,mesopic,2,
1.087085139,0,mesopic,2,
1.193934121,0,mesopic,2,
1.159133917,0,mesopic,2,
1.24855342,0,mesopic,2,
1.216816754,0,mesopic,2,
1.039883791,0,mesopic,2,
1.085339061,0,mesopic,2,
1.075479247,0,mesopic,2,
1.22938202,0,mesopic,2,
1.153345244,0,mesopic,2,
1.462565353,0,mesopic,2,
1.427774688,0,mesopic,2,
1.153495487,0,mesopic,2,
1.104016054,0,mesopic,2,
1.354138651,0,mesopic,2,
1.342776794,0,mesopic,2,
1.521216696,0,mesopic,2,
1.387913265,0,mesopic,2,
1.30542372,0,mesopic,2,
1.179104896,0,mesopic,2,
1.11799672,0,mesopic,2,
0.807294526,0,mesopic,2,
1.312444123,0,mesopic,2,
1.210802449,0,mesopic,2,
1.503966494,0,mesopic,2,
1.34734114,0,mesopic,2,
1.248220375,0,mesopic,2,
1.303780129,0,mesopic,2,
1.138217799,0,mesopic,2,
1.3110191,0,mesopic,2,
1.126785134,0,mesopic,2,
1.437325784,0,mesopic,2,
1.097789697,0,mesopic,2,
1.573889688,0,mesopic,2,
1.251182522,0,mesopic,2,
1.153945359,0,mesopic,2,
1.192203361,0,mesopic,2,
1.346395924,0,mesopic,2,
1.251220943,0,mesopic,2,
1.350793402,0,mesopic,2,
1.431447168,0,mesopic,2,
1.318370006,0,mesopic,2,
1.196807299,0,mesopic,2,
1.189856935,0,mesopic,2,
1.267635728,0,mesopic,2,
1.39016834,0,mesopic,2,
1.526304629,0,mesopic,2,
1.464074786,0,mesopic,2,
1.312520438,0,mesopic,2,
1.309309976,0,mesopic,2,
1.272257667,0,mesopic,2,
1.418314244,0,mesopic,2,
1.180003578,0,mesopic,2,
1.405280098,0,mesopic,2,
1.180380874,0,mesopic,2,
1.162061242,0,mesopic,2,
1.246172557,0,mesopic,2,
1.343038591,0,mesopic,2,
1.127347633,0,mesopic,2,
1.354654727,0,mesopic,2,
1.100091189,0,mesopic,2,
1.416141811,0,mesopic,2,
1.370123498,0,mesopic,2,
1.197127881,0,mesopic,2,
1.0106238,0,mesopic,2,
1.454830762,0,mesopic,2,
1.235955735,0,mesopic,2,
1.279546638,0,mesopic,2,
1.296701736,0,mesopic,2,
1.198610237,0,mesopic,2,
1.080348289,0,mesopic,2,
1.239971505,0,mesopic,2,
1.221128033,0,mesopic,2,
1.282771108,0,mesopic,2,
1.230633408,0,mesopic,2,
1.37350568,0,mesopic,2,
1.067749741,0,mesopic,2,
1.238015338,0,mesopic,2,
1.144231312,0,mesopic,2,
0.831021857,0,mesopic,2,
1.35427828,0,mesopic,2,
1.280681352,0,mesopic,2,
1.170386288,0,mesopic,2,
1.264564431,0,mesopic,2,
1.307850351,0,mesopic,2,
1.230932765,0,mesopic,2,
1.296566283,0,mesopic,2,
1.204362544,0,mesopic,2,
1.315271815,0,mesopic,2,
1.296984973,0,mesopic,2,
1.190007691,0,mesopic,2,
1.21974291,0,mesopic,2,
1.220256785,0,mesopic,2,
1.228524331,0,mesopic,2,
1.167301789,0,mesopic,2,
1.234082591,0,mesopic,2,
1.497727885,0,mesopic,2,
1.307307806,0,mesopic,2,
1.153205816,0,mesopic,2,
1.209943616,0,mesopic,2,
1.139865607,0,mesopic,2,
1.125044831,0,mesopic,2,
1.299732049,0,mesopic,2,
1.277719859,0,mesopic,2,
1.389771231,0,mesopic,2,
1.353264811,0,mesopic,2,
1.256216185,0,mesopic,2,
1.161163988,0,mesopic,2,
1.212302369,0,mesopic,2,
1.266790515,0,mesopic,2,
1.298779812,0,mesopic,2,
1.272732236,0,mesopic,2,
1.250096297,0,mesopic,2,
1.112015634,0,mesopic,2,
1.318043226,0,mesopic,2,
1.195753783,0,mesopic,2,
1.205445458,0,mesopic,2,
1.338097377,0,mesopic,2,
1.186648645,0,mesopic,2,
1.030159242,0,mesopic,2,
1.236171648,0,mesopic,2,
1.280101292,0,mesopic,2,
1.272971962,0,mesopic,2,
1.195048291,0,mesopic,2,
1.2906777,0,mesopic,2,
1.220051358,0,mesopic,2,
1.173215763,0,mesopic,2,
1.445506439,0,mesopic,2,
1.149660234,0,mesopic,2,
1.254251122,0,mesopic,2,
1.256307548,0,mesopic,2,
1.16084813,0,mesopic,2,
1.239890175,0,mesopic,2,
1.130668918,0,mesopic,2,
1.211119087,0,mesopic,2,
1.315592373,0,mesopic,2,
1.005208578,0,mesopic,2,
1.235994177,0,mesopic,2,
1.21298538,0,mesopic,2,
1.362144978,0,mesopic,2,
1.417453269,0,mesopic,2,
1.202526894,0,mesopic,2,
1.306057751,0,mesopic,2,
1.347425167,0,mesopic,2,
1.325590294,0,mesopic,2,
1.275852711,0,mesopic,2,
1.498538188,0,mesopic,2,
1.375345807,0,mesopic,2,
1.278566915,0,mesopic,2,
1.268235331,0,mesopic,2,
1.242009001,0,mesopic,2,
1.220030238,0,mesopic,2,
1.306140258,0,mesopic,2,
1.353544636,0,mesopic,2,
1.348591602,0,mesopic,2,
1.359917111,0,mesopic,2,
1.281619502,0,mesopic,2,
1.058054011,0,mesopic,2,
1.267232812,0,mesopic,2,
1.227477465,0,mesopic,2,
1.248724449,0,mesopic,2,
1.304231324,0,mesopic,2,
1.321131194,0,mesopic,2,
1.137695677,0,mesopic,2,
1.267251523,0,mesopic,2,
1.227967977,0,mesopic,2,
1.099895622,0,mesopic,2,
1.338066372,0,mesopic,2,
1.468743747,0,mesopic,2,
1.174210672,0,mesopic,2,
1.317765734,0,mesopic,2,
1.572334712,0,mesopic,2,
1.113424492,0,mesopic,2,
1.172153183,0,mesopic,2,
1.375649893,0,mesopic,2,
1.165259325,0,mesopic,2,
1.09453905,0,mesopic,2,
1.26097432,0,mesopic,2,
1.169214493,0,mesopic,2,
1.134298779,0,mesopic,2,
1.397901989,0,mesopic,2,
1.177824032,0,mesopic,2,
1.248309449,0,mesopic,2,
1.30758156,0,mesopic,2,
1.378135336,0,mesopic,2,
1.151952374,0,mesopic,2,
1.23057811,0,mesopic,2,
1.166053064,0,mesopic,2,
1.13701114,0,mesopic,2,
1.333032875,0,mesopic,2,
1.564921296,0,mesopic,2,
1.243444832,0,mesopic,2,
1.161775628,0,mesopic,2,
1.216830287,0,mesopic,2,
1.222999195,0,mesopic,2,
1.30718061,0,mesopic,2,
1.168148403,0,mesopic,2,
1.190719926,0,mesopic,2,
1.375536819,0,mesopic,2,
1.269472192,0,mesopic,2,
1.386332571,0,mesopic,2,
1.458924352,0,mesopic,2,
1.32934069,0,mesopic,2,
1.253445904,0,mesopic,2,
1.369185275,0,mesopic,2,
1.200308791,0,mesopic,2,
1.392331957,0,mesopic,2,
1.341327668,0,mesopic,2,
1.304908784,0,mesopic,2,
1.178516852,0,mesopic,2,
1.2623798,0,mesopic,2,
1.263574327,0,mesopic,2,
1.448093001,0,mesopic,2,
1.143307772,0,mesopic,2,
1.362568071,0,mesopic,2,
1.089394412,0,mesopic,2,
1.184566026,0,mesopic,2,
1.181657688,0,mesopic,2,
1.032211068,0,mesopic,2,
1.036173646,0,mesopic,2,
1.273204891,0,mesopic,2,
1.095810067,0,mesopic,2,
1.187766643,0,mesopic,2,
1.224978309,0,mesopic,2,
1.097747841,0,mesopic,2,
1.379211356,0,mesopic,2,
1.202204361,0,mesopic,2,
1.21704455,0,mesopic,2,
1.543083975,0,mesopic,2,
1.348475813,0,mesopic,2,
1.351404772,0,mesopic,2,
1.169061241,0,mesopic,2,
1.178256451,0,mesopic,2,
1.407725601,0,mesopic,2,
1.088438705,0,mesopic,2,
1.194482623,0,mesopic,2,
1.20989618,1,mesopic,2,
1.209049084,1,mesopic,2,
1.075273111,1,mesopic,2,
1.133473975,1,mesopic,2,
1.248068622,1,mesopic,2,
1.085866569,1,mesopic,2,
1.148640736,1,mesopic,2,
1.294368892,1,mesopic,2,
1.289329752,1,mesopic,2,
1.122143871,1,mesopic,2,
1.148857277,1,mesopic,2,
1.234494071,1,mesopic,2,
1.122508613,1,mesopic,2,
1.204612884,1,mesopic,2,
1.197015045,1,mesopic,2,
1.254481773,1,mesopic,2,
1.177189025,1,mesopic,2,
1.033134102,1,mesopic,2,
1.253026587,1,mesopic,2,
1.008843559,1,mesopic,2,
1.154298742,1,mesopic,2,
1.10979055,1,mesopic,2,
1.068841923,1,mesopic,2,
1.115252305,1,mesopic,2,
1.307434421,1,mesopic,2,
1.230264404,1,mesopic,2,
1.045879264,1,mesopic,2,
1.17724876,1,mesopic,2,
1.212161152,1,mesopic,2,
1.133563515,1,mesopic,2,
1.183848943,1,mesopic,2,
1.121027282,1,mesopic,2,
1.064637432,1,mesopic,2,
1.125076786,1,mesopic,2,
1.151793076,1,mesopic,2,
1.19269432,1,mesopic,2,
1.035858113,1,mesopic,2,
0.990289605,1,mesopic,2,
1.215610506,1,mesopic,2,
1.242717475,1,mesopic,2,
1.177902066,1,mesopic,2,
1.226359765,1,mesopic,2,
1.135189913,1,mesopic,2,
1.074562952,1,mesopic,2,
1.120671142,1,mesopic,2,
1.095302085,1,mesopic,2,
1.015557025,1,mesopic,2,
1.244409744,1,mesopic,2,
1.134134464,1,mesopic,2,
1.418483809,1,mesopic,2,
0.95555234,1,mesopic,2,
1.161225453,1,mesopic,2,
1.107306313,1,mesopic,2,
1.136854747,1,mesopic,2,
1.160785321,1,mesopic,2,
1.227475602,1,mesopic,2,
1.161126449,1,mesopic,2,
1.172575608,1,mesopic,2,
1.093393078,1,mesopic,2,
1.068297882,1,mesopic,2,
1.009099173,1,mesopic,2,
1.146313541,1,mesopic,2,
1.239036691,1,mesopic,2,
1.207486028,1,mesopic,2,
1.157053237,1,mesopic,2,
1.147613851,1,mesopic,2,
1.244622856,1,mesopic,2,
1.115799829,1,mesopic,2,
1.27312757,1,mesopic,2,
1.209862081,1,mesopic,2,
1.205042785,1,mesopic,2,
1.23849387,1,mesopic,2,
1.162065132,1,mesopic,2,
1.142787869,1,mesopic,2,
1.42872534,1,mesopic,2,
1.103197618,1,mesopic,2,
1.257347096,1,mesopic,2,
1.16614287,1,mesopic,2,
1.309327265,1,mesopic,2,
1.084814435,1,mesopic,2,
1.190942247,1,mesopic,2,
1.139732118,1,mesopic,2,
1.220853253,1,mesopic,2,
1.240108759,1,mesopic,2,
1.102425609,1,mesopic,2,
1.136591954,1,mesopic,2,
1.003764778,1,mesopic,2,
1.277839215,1,mesopic,2,
1.211264275,1,mesopic,2,
1.301487284,1,mesopic,2,
1.194758179,1,mesopic,2,
1.251795015,1,mesopic,2,
1.02364943,1,mesopic,2,
1.163997035,1,mesopic,2,
1.284673015,1,mesopic,2,
1.138791967,1,mesopic,2,
1.123221335,1,mesopic,2,
1.185682645,1,mesopic,2,
1.248108593,1,mesopic,2,
1.148230089,1,mesopic,2,
1.146934498,1,mesopic,2,
1.200826755,1,mesopic,2,
1.083419542,1,mesopic,2,
1.231844931,1,mesopic,2,
1.159805822,1,mesopic,2,
1.141803056,1,mesopic,2,
1.329838752,1,mesopic,2,
1.320992679,1,mesopic,2,
1.155553121,1,mesopic,2,
1.283502433,1,mesopic,2,
1.158389635,1,mesopic,2,
1.402997936,1,mesopic,2,
1.250749052,1,mesopic,2,
1.150231074,1,mesopic,2,
1.132082419,1,mesopic,2,
1.149888193,1,mesopic,2,
1.138766828,1,mesopic,2,
1.150722224,1,mesopic,2,
1.070799159,1,mesopic,2,
1.153424065,1,mesopic,2,
1.154034228,1,mesopic,2,
1.227880303,1,mesopic,2,
1.272473555,1,mesopic,2,
1.184057178,1,mesopic,2,
1.106633116,1,mesopic,2,
1.195630804,1,mesopic,2,
1.122430634,1,mesopic,2,
1.155069702,1,mesopic,2,
1.197655976,1,mesopic,2,
1.257820295,1,mesopic,2,
1.284104215,1,mesopic,2,
1.262746064,1,mesopic,2,
1.139391273,1,mesopic,2,
1.337290944,1,mesopic,2,
1.305988149,1,mesopic,2,
1.203225271,1,mesopic,2,
1.112126157,1,mesopic,2,
1.093442239,1,mesopic,2,
1.179248868,1,mesopic,2,
1.019518994,1,mesopic,2,
1.176637814,1,mesopic,2,
1.137838003,1,mesopic,2,
1.131654739,1,mesopic,2,
1.13208605,1,mesopic,2,
1.000561811,1,mesopic,2,
1.23717394,1,mesopic,2,
1.118416706,1,mesopic,2,
1.210066288,1,mesopic,2,
1.234084213,1,mesopic,2,
1.305855648,1,mesopic,2,
1.228947185,1,mesopic,2,
1.181018608,1,mesopic,2,
1.110136382,1,mesopic,2,
0.915815248,1,mesopic,2,
1.20946047,1,mesopic,2,
1.127737194,1,mesopic,2,
1.224651841,1,mesopic,2,
1.133555843,1,mesopic,2,
1.119840874,1,mesopic,2,
0.964430349,1,mesopic,2,
1.203384951,1,mesopic,2,
1.247388835,1,mesopic,2,
1.188141507,1,mesopic,2,
1.088012723,1,mesopic,2,
1.284214487,1,mesopic,2,
1.155128346,1,mesopic,2,
1.179786031,1,mesopic,2,
1.167702144,1,mesopic,2,
1.25572777,1,mesopic,2,
1.198027789,1,mesopic,2,
1.260728195,1,mesopic,2,
1.172216317,1,mesopic,2,
1.220977322,1,mesopic,2,
1.129589306,1,mesopic,2,
1.291934878,1,mesopic,2,
1.232025241,1,mesopic,2,
1.042090071,1,mesopic,2,
1.122089102,1,mesopic,2,
1.193363986,1,mesopic,2,
1.196546387,1,mesopic,2,
1.147218814,1,mesopic,2,
1.105671621,1,mesopic,2,
1.236465793,1,mesopic,2,
1.080842935,1,mesopic,2,
1.303547093,1,mesopic,2,
1.09912279,1,mesopic,2,
1.29880926,1,mesopic,2,
1.366259899,1,mesopic,2,
1.148262664,1,mesopic,2,
1.131482873,1,mesopic,2,
1.201702802,1,mesopic,2,
1.115164499,1,mesopic,2,
1.095573406,1,mesopic,2,
1.211320896,1,mesopic,2,
1.256678306,1,mesopic,2,
1.214151804,1,mesopic,2,
1.122901835,1,mesopic,2,
1.188413478,1,mesopic,2,
0.966174673,1,mesopic,2,
1.03282563,1,mesopic,2,
1.318541056,1,mesopic,2,
1.264947217,1,mesopic,2,
1.190388441,1,mesopic,2,
1.330863756,1,mesopic,2,
1.177797927,1,mesopic,2,
1.236906746,1,mesopic,2,
1.21422056,1,mesopic,2,
1.108326571,1,mesopic,2,
1.040313978,1,mesopic,2,
1.362011566,1,mesopic,2,
1.069259586,1,mesopic,2,
1.216566336,1,mesopic,2,
1.188641361,1,mesopic,2,
1.208386864,1,mesopic,2,
1.194423584,1,mesopic,2,
1.178172183,1,mesopic,2,
1.147623565,1,mesopic,2,
1.274136577,1,mesopic,2,
1.101855264,1,mesopic,2,
0.934087238,1,mesopic,2,
1.170994482,1,mesopic,2,
1.185567504,1,mesopic,2,
1.082253675,1,mesopic,2,
1.215753146,1,mesopic,2,
1.234014834,1,mesopic,2,
1.188098345,1,mesopic,2,
1.132669519,1,mesopic,2,
1.166106133,1,mesopic,2,
1.217150478,1,mesopic,2,
1.089084888,1,mesopic,2,
1.099926413,1,mesopic,2,
1.148339453,1,mesopic,2,
1.121635868,1,mesopic,2,
1.372670593,1,mesopic,2,
1.239485129,1,mesopic,2,
1.194615571,1,mesopic,2,
1.18695785,1,mesopic,2,
1.174970902,1,mesopic,2,
1.335924369,1,mesopic,2,
1.00641407,1,mesopic,2,
1.023651039,1,mesopic,2,
1.276292789,1,mesopic,2,
1.116522686,1,mesopic,2,
1.156494821,1,mesopic,2,
1.199323287,1,mesopic,2,
1.147804518,1,mesopic,2,
1.074045101,1,mesopic,2,
1.256269819,1,mesopic,2,
1.165673476,1,mesopic,2,
1.256836991,1,mesopic,2,
1.114346473,1,mesopic,2,
1.248977815,1,mesopic,2,
1.23676496,1,mesopic,2,
1.101289102,1,mesopic,2,
1.220854709,1,mesopic,2,
1.327109002,1,mesopic,2,
1.390311502,1,mesopic,2,
1.295563837,1,mesopic,2,
1.262031389,1,mesopic,2,
1.223869034,1,mesopic,2,
1.271476672,1,mesopic,2,
1.292813807,1,mesopic,2,
1.173247446,1,mesopic,2,
1.312901799,1,mesopic,2,
1.064552229,1,mesopic,2,
1.088320287,1,mesopic,2,
1.147972751,1,mesopic,2,
1.201575427,1,mesopic,2,
1.072465362,1,mesopic,2,
1.191131233,1,mesopic,2,
1.128420368,1,mesopic,2,
1.092235971,1,mesopic,2,
1.184747533,1,mesopic,2,
1.228448015,1,mesopic,2,
1.175477661,1,mesopic,2,
1.247473369,1,mesopic,2,
1.13168607,1,mesopic,2,
1.072985789,1,mesopic,2,
1.214415534,1,mesopic,2,
1.21922974,1,mesopic,2,
1.359935832,1,mesopic,2,
1.258709862,1,mesopic,2,
1.131210535,1,mesopic,2,
1.182646627,1,mesopic,2,
1.191736652,1,mesopic,2,
1.157019402,1,mesopic,2,
1.247198382,1,mesopic,2,
1.111677513,1,mesopic,2,
1.133512865,1,mesopic,2,
0.949870835,1,mesopic,2,
1.255477241,1,mesopic,2,
1.332160689,1,mesopic,2,
1.332367051,1,mesopic,2,
1.109892698,1,mesopic,2,
1.224424033,1,mesopic,2,
1.326906178,1,mesopic,2,
1.406020086,1,mesopic,2,
1.185887744,1,mesopic,2,
1.177983011,1,mesopic,2,
1.105009626,1,mesopic,2,
1.094375117,1,mesopic,2,
1.100430753,1,mesopic,2,
1.141436673,1,mesopic,2,
1.252541708,1,mesopic,2,
1.180765458,1,mesopic,2,
1.285449086,1,mesopic,2,
1.010942597,1,mesopic,2,
1.134640385,1,mesopic,2,
1.195650885,1,mesopic,2,
1.096246378,1,mesopic,2,
1.273687383,1,mesopic,2,
1.284769868,1,mesopic,2,
