spikerate,info,index,genotype,months
20.3333333333333,12.6124041305333,322,Degenerative,3
15.1111111111111,12.3458754344072,327,Degenerative,3
21.2222222222222,16.5903758640937,330,Degenerative,3
9.77777777777778,12.6371627946321,357,Degenerative,3
10,12.2895866060271,360,Degenerative,3
14,14.2461566340565,362,Degenerative,3
18.2222222222222,15.4916896889556,371,Degenerative,3
9.66666666666667,12.9414149939565,375,Degenerative,3
16.1111111111111,16.3721119813818,381,Degenerative,3
21.8888888888889,18.1002055229704,417,Degenerative,3
16.7777777777778,8.49112884036305,14,Degenerative,4
11.2222222222222,8.93532903361206,25,Degenerative,4
22.6666666666667,7.88104900543569,41,Degenerative,4
25,11.3645142938075,42,Degenerative,4
6.66666666666667,8.46860971710068,57,Degenerative,4
7.33333333333333,6.56718051189501,61,Degenerative,4
11.5555555555556,8.46702410080915,71,Degenerative,4
17.2222222222222,6.99383587970715,104,Degenerative,4
27.6666666666667,10.0425908504076,109,Degenerative,4
7.77777777777778,7.01424953041249,115,Degenerative,4
9.44444444444444,6.55444199478727,121,Degenerative,4
12.1111111111111,9.40500542912845,125,Degenerative,4
30.7777777777778,10.7679709044813,159,Degenerative,4
9,7.43498274373791,205,Degenerative,4
16.4444444444444,8.93348768041816,213,Degenerative,4
10.6666666666667,8.32415626251961,215,Degenerative,4
16.6666666666667,9.56857796784016,225,Degenerative,4
10.5555555555556,7.70993260076822,234,Degenerative,4
18,11.0831590518259,243,Degenerative,4
12.6666666666667,7.25215545575217,255,Degenerative,4
21.7777777777778,10.2684579128389,257,Degenerative,4
22.2222222222222,14.6960594201777,258,Degenerative,4
7.33333333333333,8.14759876502067,275,Degenerative,4
20.5555555555556,13.6166489011628,276,Degenerative,4
18.7777777777778,8.29332424615217,279,Degenerative,4
14,9.43294217801536,284,Degenerative,4
7,7.64097587835359,288,Degenerative,4
23.6666666666667,15.7803807105241,291,Degenerative,4
5.77777777777778,6.64250568980465,292,Degenerative,4
16.3333333333333,7.19160892668047,298,Degenerative,4
5.44444444444444,6.62288432174595,305,Degenerative,4
25.3333333333333,10.2420156370991,306,Degenerative,4
11.8888888888889,7.91716094938422,315,Degenerative,4
5.11111111111111,6.62658018281104,319,Degenerative,4
20.4444444444444,9.77613036996813,323,Degenerative,4
21,7.60742916900407,326,Degenerative,4
21.7777777777778,12.789206249728,327,Degenerative,4
17.7777777777778,7.56488762977644,352,Degenerative,4
7.77777777777778,7.17215686317996,383,Degenerative,4
27.4444444444444,6.40976687025425,12,Degenerative,4
19.5555555555556,3.58220429559987,23,Degenerative,4
33.8888888888889,7.98424388713411,27,Degenerative,4
7.33333333333333,4.00966515615095,35,Degenerative,4
7.88888888888889,3.63605450963644,56,Degenerative,4
36.3333333333333,6.9014578383948,65,Degenerative,4
41.4444444444444,6.38678728485207,71,Degenerative,4
11.7777777777778,5.55049187945031,75,Degenerative,4
7,4.17472355212998,81,Degenerative,4
26.2222222222222,5.51909963672379,91,Degenerative,4
15.5555555555556,4.24287462854497,109,Degenerative,4
32,6.97195871389306,111,Degenerative,4
29.1111111111111,6.35353579515209,112,Degenerative,4
11.7777777777778,3.69903809338529,117,Degenerative,4
16.1111111111111,6.03281841045609,118,Degenerative,4
29.3333333333333,7.26242469886419,123,Degenerative,4
15.7777777777778,3.73850835672814,131,Degenerative,4
39,8.36964855307928,142,Degenerative,4
29.1111111111111,6.09160680320958,167,Degenerative,4
25.5555555555556,5.81941493056517,173,Degenerative,4
27.4444444444444,5.82208652597823,182,Degenerative,4
25.5555555555556,5.73852110641647,191,Degenerative,4
24.4444444444444,5.85084935958042,195,Degenerative,4
26.2222222222222,5.57441866570535,222,Degenerative,4
23.5555555555556,5.01556172494588,229,Degenerative,4
36.5555555555556,8.78340830592601,244,Degenerative,4
16.2222222222222,2.93874146397102,86,Degenerative,5
16,5.47629737298161,98,Degenerative,5
7.77777777777778,4.16750310698196,99,Degenerative,5
9.33333333333333,2.99934207315824,101,Degenerative,5
7.44444444444444,2.5004328606414,109,Degenerative,5
2.44444444444444,2.49257766784927,110,Degenerative,5
4.22222222222222,2.20696407026745,114,Degenerative,5
7.77777777777778,2.50796307696194,116,Degenerative,5
13,4.64698981420032,117,Degenerative,5
4.66666666666667,2.16877743099327,118,Degenerative,5
5,3.68536346307618,120,Degenerative,5
6,4.08372776668826,121,Degenerative,5
2.11111111111111,2.59533458841545,122,Degenerative,5
16.1111111111111,2.40706979853777,155,Degenerative,5
6.44444444444444,2.26030204647152,156,Degenerative,5
6.77777777777778,2.13911657178282,196,Degenerative,5
7.33333333333333,2.26332552544371,197,Degenerative,5
19.6666666666667,4.91726999954075,207,Degenerative,5
12.4444444444444,2.66604923073528,217,Degenerative,5
2,2.37175030730705,221,Degenerative,5
14.5555555555556,5.7559663074725,237,Degenerative,5
5.66666666666667,2.06683292712508,242,Degenerative,5
8.11111111111111,2.3550965853889,243,Degenerative,5
32.8888888888889,8.32826946749723,252,Degenerative,5
3.11111111111111,2.80318118682651,260,Degenerative,5
19.5555555555556,2.95902441983751,265,Degenerative,5
3.33333333333333,2.68349380385758,266,Degenerative,5
28.6666666666667,2.96067171536432,268,Degenerative,5
43,7.46136328882896,32,Degenerative,5
34.7777777777778,5.40235535186611,39,Degenerative,5
32.1111111111111,6.66953906380437,58,Degenerative,5
45.3333333333333,7.20007210034568,71,Degenerative,5
39,6.47470078687581,99,Degenerative,5
22.5555555555556,5.42443130945571,147,Degenerative,5
36.4444444444444,8.15588268445088,161,Degenerative,5
41.1111111111111,8.25222593460319,164,Degenerative,5
22.3333333333333,5.76559413153698,174,Degenerative,5
39.6666666666667,6.06990019269459,190,Degenerative,5
20.3333333333333,5.19741886936888,197,Degenerative,5
53.1111111111111,8.48353687161424,202,Degenerative,5
38.8888888888889,6.72030563716634,207,Degenerative,5
38.1111111111111,5.95641709000185,213,Degenerative,5
35.6666666666667,7.33803489436319,232,Degenerative,5
48,7.90883529621464,236,Degenerative,5
38.5555555555556,7.26335413507408,252,Degenerative,5
26.7777777777778,5.3115550369915,275,Degenerative,5
41.4444444444444,6.74554184763533,281,Degenerative,5
39.7777777777778,8.59526321418727,283,Degenerative,5
40.3333333333333,8.29344723034454,327,Degenerative,5
30.2222222222222,5.23982686571699,351,Degenerative,5
12.6666666666667,7.00094783560983,375,Degenerative,5
5.88888888888889,11.4622218404831,378,Degenerative,5
5,7.20217181821875,380,Degenerative,5
13.1111111111111,7.52226873120232,382,Degenerative,5
18.5555555555556,5.36094032554672,388,Degenerative,5
31.6666666666667,13.3363970135748,390,Degenerative,5
35.2222222222222,9.49764878448525,391,Degenerative,5
9.22222222222222,10.1674135704774,398,Degenerative,5
5.44444444444444,6.16305416531589,399,Degenerative,5
12.2222222222222,5.43493076493088,401,Degenerative,5
14.6666666666667,5.25218635772434,404,Degenerative,5
25.1111111111111,18.6835240063181,410,Degenerative,5
6.55555555555556,6.61987694594659,414,Degenerative,5
5,6.79771137085043,415,Degenerative,5
29.8888888888889,7.87775436014307,417,Degenerative,5
38.4444444444444,13.3687897152404,418,Degenerative,5
7.88888888888889,14.6580701365036,420,Degenerative,5
30.1111111111111,14.5642185606003,426,Degenerative,5
7.33333333333333,7.42294384146305,431,Degenerative,5
34.8888888888889,5.72672855368598,432,Degenerative,5
10.4444444444444,6.2652391137395,435,Degenerative,5
3.66666666666667,6.86944981225576,444,Degenerative,5
5.33333333333333,7.7310621397355,445,Degenerative,5
4,5.71773362392715,446,Degenerative,5
30.5555555555556,9.29965553111655,452,Degenerative,5
20.2222222222222,10.4566044809739,453,Degenerative,5
15.7777777777778,5.88740744179351,461,Degenerative,5
7.33333333333333,10.8678919974303,1,Degenerative,5
13.4444444444444,12.4209523506795,2,Degenerative,5
21.8888888888889,12.0242056870233,21,Degenerative,5
21.8888888888889,9.61870874213659,244,Degenerative,5
23.4444444444444,10.7977586603903,255,Degenerative,5
21.7777777777778,19.0409702161854,325,Degenerative,5
14.2222222222222,10.5366298292835,336,Degenerative,5
11,11.4237046020665,343,Degenerative,5
10.2222222222222,10.7916478332426,356,Degenerative,5
17.5555555555556,10.4667314273349,365,Degenerative,5
9.33333333333333,10.6218912225982,384,Degenerative,5
11.2222222222222,9.71894028075535,386,Degenerative,5
12.2222222222222,12.5400078918517,391,Degenerative,5
13.6666666666667,10.7684484485008,396,Degenerative,5
10.2222222222222,13.2762249531765,397,Degenerative,5
10.1111111111111,9.08990655703903,398,Degenerative,5
32.3333333333333,22.5525866697023,399,Degenerative,5
12.6666666666667,14.9448681370644,400,Degenerative,5
18.4444444444444,11.7699312994004,401,Degenerative,5
11.5555555555556,11.6271071087919,402,Degenerative,5
23.4444444444444,14.4484229149772,403,Degenerative,5
21.8888888888889,13.8535811281282,406,Degenerative,5
24.4444444444444,21.70789755477,407,Degenerative,5
9.33333333333333,13.6452843729989,410,Degenerative,5
17.8888888888889,14.5201390705923,411,Degenerative,5
17.5555555555556,9.58080427379562,413,Degenerative,5
13.4444444444444,14.1657367049212,414,Degenerative,5
26,10.9905530909463,419,Degenerative,5
11.8888888888889,10.5353088258158,420,Degenerative,5
20.5555555555556,17.4087826799028,421,Degenerative,5
10.1111111111111,12.5829072167877,426,Degenerative,5
17.8888888888889,12.8650140468804,427,Degenerative,5
9.11111111111111,10.7586100542154,429,Degenerative,5
6.88888888888889,9.09822294796257,430,Degenerative,5
33.7777777777778,23.0830234287731,435,Degenerative,5
18.6666666666667,13.7996955768354,436,Degenerative,5
13.3333333333333,14.2357823436388,438,Degenerative,5
10,13.8899959915218,460,Degenerative,5
9.55555555555556,12.0109406031594,462,Degenerative,5
9.77777777777778,12.2925863702482,465,Degenerative,5
9.55555555555556,12.6332179212031,466,Degenerative,5
11.1111111111111,14.5018016891075,482,Degenerative,5
11,15.4103144300978,486,Degenerative,5
6.77777777777778,10.4126224849107,496,Degenerative,5
20,14.6394800259777,508,Degenerative,5
20.6666666666667,19.8264196474166,511,Degenerative,5
15.3333333333333,12.1134788614545,512,Degenerative,5
9.77777777777778,14.2021820596043,515,Degenerative,5
16.1111111111111,11.0324246072706,522,Degenerative,5
20.5555555555556,17.567667029059,524,Degenerative,5
20.6666666666667,18.8416033000926,525,Degenerative,5
11.1111111111111,10.3767398234047,532,Degenerative,5
7.88888888888889,12.0742367903807,539,Degenerative,5
18.2222222222222,12.8961445202263,540,Degenerative,5
19.3333333333333,13.5753475769613,541,Degenerative,5
23.5555555555556,5.54168536147808,2,Degenerative,7
9.66666666666667,5.33435809847762,23,Degenerative,7
27.3333333333333,5.43905373076212,27,Degenerative,7
15,5.3208176397586,41,Degenerative,7
17.7777777777778,6.15263484863855,52,Degenerative,7
13.8888888888889,6.89370752135118,53,Degenerative,7
17.8888888888889,5.53315305813067,56,Degenerative,7
22.7777777777778,7.1839268144212,59,Degenerative,7
30.6666666666667,5.45534393037201,87,Degenerative,7
31.6666666666667,6.07484334167159,107,Degenerative,7
16.3333333333333,6.78252030334268,111,Degenerative,7
39.3333333333333,8.00298200971858,122,Degenerative,7
31,5.22826352728444,132,Degenerative,7
21.2222222222222,6.72297902823079,141,Degenerative,7
16.4444444444444,6.89039752629601,146,Degenerative,7
18.4444444444444,8.18382430965287,150,Degenerative,7
35.5555555555556,6.87529585177723,155,Degenerative,7
16.7777777777778,5.32122326497213,161,Degenerative,7
30,5.22058335719587,177,Degenerative,7
47,8.08388962648914,209,Degenerative,7
19.5555555555556,5.10492939789103,219,Degenerative,7
32.5555555555556,5.131902599386,224,Degenerative,7
11,5.43086138031602,236,Degenerative,7
18.3333333333333,5.60038522162964,237,Degenerative,7
35.8888888888889,5.79446264676553,250,Degenerative,7
29.5555555555556,6.47804014185551,259,Degenerative,7
30.1111111111111,41.2977530699961,2,WT,0
8.11111111111111,17.0527197135638,4,WT,0
27.1111111111111,31.8702398336267,14,WT,0
33.1111111111111,36.1877155401001,19,WT,0
27.2222222222222,37.0110025533552,20,WT,0
40.3333333333333,44.9874179465416,21,WT,0
15.1111111111111,20.6216281262858,47,WT,0
14.4444444444444,21.0430416787308,48,WT,0
19.3333333333333,27.2374764039395,69,WT,0
23,36.0952090158889,71,WT,0
43.2222222222222,51.9713504170195,132,WT,0
21.3333333333333,27.8431276439682,140,WT,0
28.2222222222222,30.9884337040329,151,WT,0
23.2222222222222,25.272493369255,152,WT,0
33.5555555555556,41.7201993202916,153,WT,0
20.8888888888889,26.6346805227473,161,WT,0
40.5555555555556,46.6728672058407,172,WT,0
34.2222222222222,44.5462059565004,174,WT,0
20.6666666666667,27.5590961086493,178,WT,0
12.5555555555556,16.6705175684617,179,WT,0
10.8888888888889,20.9410760889354,181,WT,0
9.22222222222222,17.7867699932415,196,WT,0
40.8888888888889,49.3228394925691,207,WT,0
31.1111111111111,42.0567913305822,208,WT,0
26.8888888888889,30.5679942232492,213,WT,0
34.2222222222222,41.7402916661969,238,WT,0
39.7777777777778,46.1161109089614,248,WT,0
29.7777777777778,37.1997430843799,252,WT,0
28.1111111111111,37.4406771913624,279,WT,0
43.6666666666667,47.1392416094601,283,WT,0
30.5555555555556,42.5113609448891,285,WT,0
38.6666666666667,46.9787691113662,293,WT,0
10.2222222222222,21.2841716082938,306,WT,0
43.5555555555556,52.4193164672814,343,WT,0
8,19.2354542748976,367,WT,0
18.8888888888889,22.5673266156489,371,WT,0
20.7777777777778,27.967925305006,373,WT,0
39.4444444444444,44.568330706,379,WT,0
28.3333333333333,36.8000351639549,388,WT,0
33.8888888888889,43.7856117155133,413,WT,0
37.5555555555556,50.0271950845197,416,WT,0
31,28.1766478742824,423,WT,0
12.6666666666667,22.4410977818095,430,WT,0
35.5555555555556,11.9024543108056,3,Degenerative,4
49.8888888888889,16.1961441878093,11,Degenerative,4
20.6666666666667,11.9500103803448,31,Degenerative,4
28.1111111111111,12.385874733976,32,Degenerative,4
22.7777777777778,11.4800863823003,59,Degenerative,4
12.1111111111111,12.1420698563815,68,Degenerative,4
23.6666666666667,12.2661024683205,72,Degenerative,4
15.8888888888889,11.8224863306995,85,Degenerative,4
27.8888888888889,14.0559831959003,86,Degenerative,4
29.1111111111111,13.1421607676791,91,Degenerative,4
33,13.3852466439149,103,Degenerative,4
18.2222222222222,12.8942271225261,171,Degenerative,4
30.2222222222222,11.7194747961465,182,Degenerative,4
17.4444444444444,12.1805669304666,183,Degenerative,4
41.6666666666667,14.2617933158831,185,Degenerative,4
27.2222222222222,13.7460489442083,190,Degenerative,4
24.3333333333333,15.3300181301228,192,Degenerative,4
38.1111111111111,17.740204749144,197,Degenerative,4
17.2222222222222,11.0826860241334,203,Degenerative,4
18.5555555555556,12.327329982005,214,Degenerative,4
30.3333333333333,13.4451740726268,215,Degenerative,4
42.7777777777778,21.7284234943005,226,Degenerative,4
17.6666666666667,12.0002071227152,255,Degenerative,4
19.3333333333333,13.7304222214388,266,Degenerative,4
40.1111111111111,19.3778682818922,269,Degenerative,4
19.4444444444444,13.7780148949959,274,Degenerative,4
27.2222222222222,13.2104852785255,276,Degenerative,4
20.1111111111111,12.6141161597772,288,Degenerative,4
26.6666666666667,16.7633929823999,295,Degenerative,4
38.7777777777778,18.403050142347,300,Degenerative,4
38.3333333333333,15.8613448971303,304,Degenerative,4
24.7777777777778,15.1062971319797,310,Degenerative,4
9.11111111111111,11.9576564611964,318,Degenerative,4
19.5555555555556,13.6997001750731,324,Degenerative,4
21.7777777777778,13.1213635410463,326,Degenerative,4
28.5555555555556,12.609416648384,346,Degenerative,4
19.8888888888889,12.8930323564665,348,Degenerative,4
24.1111111111111,4.11082042732003,80,Degenerative,3
27.2222222222222,4.27733289132235,113,Degenerative,3
8.44444444444444,4.28979419368445,118,Degenerative,3
5,3.89528202170758,122,Degenerative,3
27.1111111111111,5.04204156118906,130,Degenerative,3
48.8888888888889,7.14733285153741,152,Degenerative,3
13,9.70291099768937,153,Degenerative,3
8.22222222222222,3.92664296137445,170,Degenerative,3
5.11111111111111,3.98867499519279,172,Degenerative,3
7,4.87550360727401,179,Degenerative,3
61.1111111111111,7.76634001585329,180,Degenerative,3
43.5555555555556,6.27761969907148,181,Degenerative,3
6.77777777777778,4.65160740084924,183,Degenerative,3
4.11111111111111,4.52664952619496,201,Degenerative,3
40.6666666666667,8.75743349701203,207,Degenerative,3
7.33333333333333,5.64152815170606,208,Degenerative,3
39.5555555555556,9.27524037059442,211,Degenerative,3
7.66666666666667,5.18680893223352,216,Degenerative,3
36.1111111111111,5.25758945301597,222,Degenerative,3
12.3333333333333,8.18339782612521,224,Degenerative,3
28,6.6210677248994,227,Degenerative,3
5.22222222222222,4.28101684936704,233,Degenerative,3
36.5555555555556,4.57644766902071,252,Degenerative,3
10.2222222222222,7.98192580879848,272,Degenerative,3
3.88888888888889,4.26167078792901,276,Degenerative,3
37.2222222222222,4.95945595403649,279,Degenerative,3
27.2222222222222,5.77049619370305,280,Degenerative,3
17.3333333333333,4.19197002353576,297,Degenerative,3
4.22222222222222,3.92995770086215,298,Degenerative,3
30.8888888888889,6.49012645581509,299,Degenerative,3
4.11111111111111,4.57115131349706,7,Degenerative,7
19.5555555555556,4.93984559770174,23,Degenerative,7
27,4.93373442137651,41,Degenerative,7
25.7777777777778,4.73932598157802,52,Degenerative,7
30.1111111111111,4.59336891918701,62,Degenerative,7
15.2222222222222,4.21463275116658,79,Degenerative,7
8.33333333333333,4.0049555208901,80,Degenerative,7
10.8888888888889,4.04972132078631,84,Degenerative,7
17,5.11821473830392,88,Degenerative,7
35.2222222222222,5.21882781669946,118,Degenerative,7
30.2222222222222,4.88742840463775,121,Degenerative,7
15.1111111111111,4.30317503102127,125,Degenerative,7
23.2222222222222,4.28956359000841,136,Degenerative,7
20.1111111111111,4.213286716562,139,Degenerative,7
28.4444444444444,4.17196227819373,144,Degenerative,7
23.6666666666667,4.79154292047701,154,Degenerative,7
4.11111111111111,4.65951677048075,157,Degenerative,7
